"","support","confidence","lift","count","lhs","rhs"
"406",0.15771349862259,0.531322505800464,1.18872153840104,229,"{Year=2011,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Yes}"
"590",0.130165289256198,0.530898876404494,1.18777375737955,189,"{Educational.Stage=Middle School,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"604",0.160468319559229,0.530751708428246,1.18744450021235,233,"{Educational.Stage=Middle School,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"488",0.108126721763085,0.432506887052342,1.18714555765595,157,"{CS.Has.Low.Employability=Maybe,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"605",0.174242424242424,0.530398322851153,1.18665387485343,253,"{Educational.Stage=Middle School,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"46",0.140495867768595,0.432203389830508,1.18631251802249,204,"{CS.Has.Low.Employability=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"500",0.140495867768595,0.432203389830508,1.18631251802249,204,"{Year=2011,
CS.Has.Low.Employability=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"337",0.108815426997245,0.530201342281879,1.18621317256285,158,"{Has.Used.Email=Yes,
Has.Used.For.Development=Yes} ","{Would.Enroll.In.CS=Yes}"
"602",0.152203856749311,0.529976019184652,1.18570905987075,221,"{Educational.Stage=Middle School,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1354",0.136363636363636,0.529411764705882,1.18444666001994,198,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"740",0.123278236914601,0.431325301204819,1.18390233903478,179,"{CS.Provides.Good.Wages=Maybe,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"338",0.107438016528926,0.528813559322034,1.18310830221201,156,"{Has.Used.Internet=Yes,
Has.Used.For.Development=Yes} ","{Would.Enroll.In.CS=Yes}"
"1466",0.196280991735537,0.528756957328386,1.18298166724317,285,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"743",0.134986225895317,0.430769230769231,1.18237603606224,196,"{CS.Provides.Good.Wages=Maybe,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"492",0.117768595041322,0.42964824120603,1.1792991422139,171,"{CS.Has.Low.Employability=Maybe,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"339",0.107438016528926,0.527027027027027,1.17911131470453,156,"{Uses.Computer.At.Home=Yes,
Has.Used.For.Development=Yes} ","{Would.Enroll.In.CS=Yes}"
"589",0.141184573002755,0.526992287917738,1.17903359330748,205,"{Educational.Stage=Middle School,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"598",0.128099173553719,0.526912181303116,1.17885437172901,186,"{Educational.Stage=Middle School,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"496",0.12534435261708,0.429245283018868,1.17819310197239,182,"{CS.Has.Low.Employability=Maybe,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1470",0.212809917355372,0.525510204081633,1.17571774472501,309,"{Higher.Education.Required.To.Work.In.CS=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"401",0.150137741046832,0.525301204819277,1.17525015315499,218,"{Has.Used.Image.Editor=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"493",0.118457300275482,0.427860696517413,1.17439268684931,172,"{CS.Has.Low.Employability=Maybe,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"402",0.117768595041322,0.524539877300613,1.17354684413019,171,"{Has.Used.Image.Editor=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"600",0.149449035812672,0.524154589371981,1.17268484401867,217,"{Educational.Stage=Middle School,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"695",0.137052341597796,0.427038626609442,1.1721362681227,199,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"405",0.146694214876033,0.523341523341523,1.17086578103527,213,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Yes}"
"698",0.122589531680441,0.425837320574163,1.16883892150035,178,"{Uses.Computer.At.School=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"553",0.120523415977961,0.522388059701492,1.16873260814571,175,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"340",0.106749311294766,0.521885521885522,1.16760828625235,155,"{Has.Used.Social.Network=Yes,
Has.Used.For.Development=Yes} ","{Would.Enroll.In.CS=Yes}"
"738",0.103305785123967,0.424929178470255,1.16634625168017,150,"{CS.Work.Has.Long.Hours=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"713",0.167355371900826,0.424825174825175,1.16606078231787,243,"{Uses.Computer.At.School=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"676",0.121900826446281,0.424460431654676,1.16505963471189,177,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"135",0.105371900826446,0.219827586206897,1.16492574880443,153,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=No}"
"1237",0.15633608815427,0.520642201834862,1.16482662105427,227,"{Uses.Computer.At.Lan.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"358",0.106060606060606,0.424242424242424,1.16446124763705,154,"{CS.Is.Prestigious=Maybe,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Maybe}"
"271",0.136363636363636,0.219512195121951,1.16325440626669,198,"{Has.Used.Text.Editor=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"392",0.118457300275482,0.51963746223565,1.16257872906959,172,"{Has.Used.Image.Editor=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"693",0.100550964187328,0.423188405797101,1.16156817621435,146,"{Uses.Computer.At.School=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"703",0.137741046831956,0.422832980972516,1.16059260561832,200,"{Uses.Computer.At.School=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"134",0.105371900826446,0.218884120171674,1.15992606747909,153,"{CS.Uses.Little.Math=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"1242",0.18595041322314,0.518234165067178,1.15943914896386,270,"{Uses.Computer.At.Work=No,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1459",0.159090909090909,0.517937219730942,1.15877479668617,231,"{Higher.Education.Required.To.Work.In.CS=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1229",0.141184573002755,0.517676767676768,1.15819209039548,205,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1063",0.230716253443526,0.42191435768262,1.15807116702299,335,"{Has.Used.Image.Editor=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1360",0.161845730027548,0.517621145374449,1.15806764727843,235,"{CS.Provides.Good.Wages=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"697",0.130165289256198,0.421875,1.15796313799622,189,"{Uses.Computer.At.School=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"603",0.160468319559229,0.516629711751663,1.15584952459694,233,"{Educational.Stage=Middle School,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"404",0.118457300275482,0.516516516516517,1.15559627424034,172,"{Has.Used.Image.Editor=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1236",0.159779614325069,0.515555555555556,1.15344632768362,232,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1244",0.185261707988981,0.515325670498084,1.15293200857199,269,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"588",0.128787878787879,0.515151515151515,1.15254237288136,187,"{Educational.Stage=Middle School,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"359",0.104683195592287,0.419889502762431,1.1525133421759,152,"{CS.Is.Prestigious=Maybe,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"32",0.106060606060606,0.51505016722408,1.15231562836574,154,"{Field.Of.Interest=Exact Sciences} ","{Would.Enroll.In.CS=Yes}"
"335",0.106060606060606,0.51505016722408,1.15231562836574,154,"{Year=2011,
Field.Of.Interest=Exact Sciences} ","{Would.Enroll.In.CS=Yes}"
"397",0.137741046831956,0.51413881748072,1.15027667639754,200,"{Has.Used.Image.Editor=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1474",0.238980716253444,0.514074074074074,1.150131826742,347,"{Higher.Education.Required.To.Work.In.CS=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"953",0.158402203856749,0.418943533697632,1.14991684485626,230,"{Has.Used.Image.Editor=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"95",0.215564738292011,0.513957307060755,1.14987058528847,313,"{Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1249",0.215564738292011,0.513957307060755,1.14987058528847,313,"{Year=2011,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"393",0.115013774104683,0.513846153846154,1.14962190352021,167,"{Has.Used.Image.Editor=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1228",0.128099173553719,0.513812154696133,1.14954583762525,186,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"276",0.150137741046832,0.216915422885572,1.14949340886807,218,"{Uses.Computer.At.Home=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"712",0.166666666666667,0.418685121107266,1.14920755358743,242,"{Uses.Computer.At.School=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1407",0.145316804407713,0.51338199513382,1.14858344674007,211,"{CS.Uses.Little.Math=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"565",0.148071625344353,0.513126491646778,1.14801181181991,215,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"587",0.123278236914601,0.512893982808023,1.14749162255354,179,"{Educational.Stage=Middle School,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"592",0.112258953168044,0.512578616352201,1.14678605692357,163,"{Educational.Stage=Middle School,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"104",0.28099173553719,0.512562814070352,1.14675070266587,408,"{Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1483",0.28099173553719,0.512562814070352,1.14675070266587,408,"{Year=2011,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1475",0.225206611570248,0.511737089201878,1.14490331821437,327,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"357",0.108815426997245,0.41688654353562,1.14427081514881,158,"{CS.Is.Prestigious=Maybe,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"491",0.115013774104683,0.41645885286783,1.14309688915707,167,"{CS.Has.Low.Employability=Maybe,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"281",0.140495867768595,0.215644820295983,1.14276014259039,204,"{Has.Used.Text.Editor=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"694",0.119834710743802,0.416267942583732,1.14257287832057,174,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"144",0.101239669421488,0.215542521994135,1.14221803626089,147,"{Uses.Computer.At.Lan.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=No}"
"1471",0.21969696969697,0.5104,1.14191186440678,319,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"360",0.107438016528926,0.416,1.14183742911153,156,"{CS.Is.Prestigious=Maybe,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"711",0.168044077134986,0.415672913117547,1.14093964054192,244,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"750",0.15564738292011,0.415441176470588,1.1403035694429,226,"{CS.Provides.Good.Wages=Maybe,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"591",0.108815426997245,0.509677419354839,1.14029524330235,158,"{Educational.Stage=Middle School,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"233",0.119146005509642,0.215174129353234,1.14026582416385,173,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"1476",0.239669421487603,0.509516837481698,1.13993597538278,348,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"705",0.151515151515152,0.415094339622642,1.13935157113814,220,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1240",0.174931129476584,0.509018036072144,1.13882001290717,254,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"273",0.143250688705234,0.214876033057851,1.13868613138686,208,"{Has.Used.Email=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"403",0.118457300275482,0.50887573964497,1.13850165479892,172,"{Uses.Computer.At.Home=Yes,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Yes}"
"136",0.103994490358127,0.214793741109531,1.13825004412788,151,"{CS.Uses.Little.Math=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1469",0.200413223140496,0.508741258741259,1.13820078226858,291,"{CS.Only.Teaches.To.Use.Software=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1479",0.247933884297521,0.508474576271186,1.13760413674232,360,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"887",0.166666666666667,0.414383561643836,1.13740062666701,242,"{CS.Work.Has.Long.Hours=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"241",0.137741046831956,0.214592274678112,1.13718241909715,200,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=No}"
"585",0.150137741046832,0.508158508158508,1.13689700130378,218,"{Educational.Stage=Middle School,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"1235",0.150826446280992,0.508120649651972,1.13681230091628,219,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"36",0.114325068870523,0.413965087281795,1.13625199760523,166,"{CS.Is.Prestigious=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"361",0.114325068870523,0.413965087281795,1.13625199760523,166,"{Year=2011,
CS.Is.Prestigious=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"238",0.135674931129477,0.214363438520131,1.13596975449354,197,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"1510",0.161845730027548,0.50755939524838,1.13555661309807,235,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"1015",0.221074380165289,0.413659793814433,1.13541402763432,321,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1010",0.212121212121212,0.413422818791946,1.13476357823423,308,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1478",0.243801652892562,0.507163323782235,1.13467048710602,354,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"949",0.159090909090909,0.413237924865832,1.13425608110622,231,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"700",0.129476584022039,0.413186813186813,1.13411578969235,188,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1062",0.212121212121212,0.412868632707775,1.1332424474323,308,"{Has.Used.Image.Editor=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"275",0.145316804407713,0.213779128672746,1.13287333880594,211,"{Has.Used.Internet=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"1481",0.24931129476584,0.506293706293706,1.13272490221643,362,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1517",0.201101928374656,0.506065857885615,1.13221513967629,292,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"1233",0.144628099173554,0.506024096385542,1.13212170716765,210,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"992",0.207300275482094,0.412328767123288,1.13176062355957,301,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"596",0.153581267217631,0.505668934240363,1.13132710711403,223,"{Educational.Stage=Middle School,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1009",0.18732782369146,0.412121212121212,1.13119092627599,272,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1232",0.161845730027548,0.505376344086022,1.13067249863313,235,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"702",0.110881542699725,0.411764705882353,1.13021238741243,161,"{Uses.Computer.At.School=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"396",0.135674931129477,0.505128205128205,1.13011734028683,197,"{Has.Used.Image.Editor=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1477",0.237603305785124,0.505124450951684,1.13010894111224,345,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"137",0.104683195592287,0.213183730715288,1.12971816422846,152,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"997",0.215564738292011,0.411300919842313,1.12893938678835,313,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1247",0.192837465564738,0.504504504504504,1.12872194228126,280,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1043",0.197658402203857,0.411174785100287,1.12859317195769,287,"{Has.Used.Image.Editor=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"707",0.148071625344353,0.411089866156788,1.12836008631315,215,"{Uses.Computer.At.School=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1241",0.174242424242424,0.50398406374502,1.12755756634479,253,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"883",0.152203856749311,0.410780669144981,1.12751140188755,221,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"744",0.134297520661157,0.410526315789474,1.1268132524127,195,"{CS.Provides.Good.Wages=Maybe,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"727",0.146694214876033,0.410404624277457,1.12647923336648,213,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"950",0.163911845730028,0.410344827586207,1.12631510331791,238,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"556",0.101928374655647,0.503401360544218,1.12625389138706,148,"{Uses.Computer.At.Friends.House=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"303",0.163223140495868,0.212365591397849,1.12538262302802,237,"{Uses.Computer.At.Home=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"559",0.12465564738292,0.502777777777778,1.12485875706215,181,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Friends.House=No} ","{Would.Enroll.In.CS=Yes}"
"1254",0.12465564738292,0.502777777777778,1.12485875706215,181,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"991",0.179752066115702,0.409733124018838,1.12463609844112,261,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"216",0.110192837465565,0.212201591511936,1.12451354334063,160,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"1380",0.140495867768595,0.502463054187192,1.12415462970694,204,"{CS.Requires.Knowledge.In.Computers=Yes,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"60",0.177685950413223,0.40952380952381,1.12406157169862,258,"{Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"714",0.177685950413223,0.40952380952381,1.12406157169862,258,"{Year=2011,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Maybe}"
"243",0.139118457300275,0.21196222455404,1.12324507318418,202,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"1482",0.256198347107438,0.502024291497976,1.12317299114801,372,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
