"","support","confidence","lift","count","lhs","rhs"
"1403",0.132530120481928,0.544554455445545,1.18319423565393,55,"{Most.CS.Students.Are.Male=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"628",0.101204819277108,0.330708661417323,1.18313874558784,42,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1402",0.118072289156627,0.544444444444444,1.18295520651542,49,"{Field.Of.Interest=Biology-Health Sciences,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"294",0.134939759036145,0.307692307692308,1.18233618233618,56,"{Uses.Computer.At.Relatives.House=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=No}"
"347",0.134939759036145,0.307692307692308,1.18233618233618,56,"{Uses.Computer.At.Library=No,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"433",0.180722891566265,0.307377049180328,1.1811247723133,75,"{Uses.Computer.At.Lan.House=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"377",0.151807228915663,0.307317073170732,1.18089430894309,63,"{Educational.Stage=High School (10th Grade),
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=No}"
"161",0.106024096385542,0.54320987654321,1.1802727684054,44,"{Has.Used.Database=No,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"749",0.149397590361446,0.329787234042553,1.1798422597212,62,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"387",0.120481927710843,0.306748466257669,1.17870938423086,50,"{Uses.Computer.At.Friends.House=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"727",0.132530120481928,0.329341317365269,1.17824695436713,55,"{Uses.Computer.At.Work=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"807",0.130120481927711,0.329268292682927,1.17798570227082,54,"{CS.Only.Teaches.To.Use.Software=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"388",0.137349397590361,0.306451612903226,1.17756869772999,57,"{Uses.Computer.At.Lan.House=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"720",0.12289156626506,0.329032258064516,1.17714126807564,51,"{Has.Used.Image.Editor=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"681",0.118072289156627,0.328859060402685,1.1765216385096,49,"{Uses.Computer.At.Work=No,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"1429",0.236144578313253,0.541436464088398,1.17641954239102,98,"{Has.Used.Internet=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"633",0.11566265060241,0.328767123287671,1.17619272555503,48,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1420",0.207228915662651,0.540880503144654,1.17521156442425,86,"{Family.Approves.CS.Major=Maybe,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"673",0.108433734939759,0.328467153284672,1.17511955700982,45,"{Has.Used.Text.Editor=Yes,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"638",0.103614457831325,0.32824427480916,1.17432219005001,43,"{Uses.Computer.At.Library=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"873",0.151807228915663,0.328125,1.17389547413793,63,"{Has.Used.Email=Yes,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1430",0.243373493975904,0.540106951871658,1.17353081165831,101,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1518",0.130120481927711,0.54,1.17329842931937,54,"{Field.Of.Interest=Biology-Health Sciences,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1627",0.146987951807229,0.539823008849557,1.17291386739564,61,"{Has.Used.Image.Editor=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"288",0.120481927710843,0.304878048780488,1.17152213188799,50,"{Uses.Computer.At.Relatives.House=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"742",0.132530120481928,0.327380952380952,1.17123357963875,55,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1426",0.216867469879518,0.538922155688623,1.1709565162868,90,"{Uses.Computer.At.Work=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"667",0.130120481927711,0.327272727272727,1.17084639498433,54,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"302",0.110843373493976,0.304635761589404,1.17059112092225,46,"{Uses.Computer.At.Friends.House=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=No}"
"158",0.101204819277108,0.538461538461538,1.16995569875151,42,"{CS.Requires.Knowledge.In.Computers=Maybe,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"164",0.101204819277108,0.538461538461538,1.16995569875151,42,"{Uses.Computer.At.Work=No,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"662",0.118072289156627,0.326666666666667,1.16867816091954,49,"{Has.Used.For.Creating.Web.Pages=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"371",0.142168674698795,0.304123711340206,1.16862352042764,59,"{Educational.Stage=High School (10th Grade),
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"159",0.103614457831325,0.5375,1.1678664921466,43,"{Has.Used.Email=Yes,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1416",0.192771084337349,0.536912751677852,1.16659053375031,80,"{Has.Used.Other.Softwares=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"26",0.163855421686747,0.303571428571429,1.16650132275132,68,"{CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"354",0.163855421686747,0.303571428571429,1.16650132275132,68,"{Year=2019,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"1336",0.12289156626506,0.536842105263158,1.16643703499587,51,"{Most.CS.Students.Are.Male=Yes,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"1373",0.12289156626506,0.536842105263158,1.16643703499587,51,"{Has.Used.Image.Editor=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Maybe}"
"813",0.142168674698795,0.325966850828729,1.16617450943037,59,"{CS.Fosters.Creativity=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"170",0.106024096385542,0.536585365853659,1.165879198059,44,"{Educational.Stage=Middle School,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"352",0.15421686746988,0.303317535545024,1.16552571528875,64,"{Has.Used.Internet=Yes,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"866",0.137349397590361,0.325714285714286,1.16527093596059,57,"{CS.Only.Teaches.To.Use.Software=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1549",0.125301204819277,0.536082474226804,1.16478652777028,52,"{Most.CS.Students.Are.Male=Yes,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"437",0.192771084337349,0.303030303030303,1.16442199775533,80,"{Uses.Computer.At.Lan.House=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"160",0.108433734939759,0.535714285714286,1.16398653702319,45,"{Uses.Computer.At.Home=Yes,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1226",0.144578313253012,0.535714285714286,1.16398653702319,60,"{CS.Is.Prestigious=Maybe,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"744",0.130120481927711,0.325301204819277,1.16379310344828,54,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"756",0.127710843373494,0.325153374233129,1.16326422678231,53,"{Uses.Computer.At.School=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"1365",0.127710843373494,0.535353535353535,1.16320270770533,53,"{CS.Requires.Knowledge.In.Computers=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"166",0.110843373493976,0.534883720930233,1.16218190673323,46,"{Has.Used.Social.Network=Yes,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1307",0.110843373493976,0.534883720930233,1.16218190673323,46,"{CS.Has.Low.Employability=Maybe,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"344",0.139759036144578,0.302083333333333,1.16078317901235,58,"{Has.Used.Email=Yes,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"445",0.178313253012048,0.302040816326531,1.16061980347695,74,"{Has.Used.Other.Softwares=No,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=No}"
"1428",0.226506024096386,0.534090909090909,1.16045930509281,94,"{Has.Used.Social.Network=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1552",0.151807228915663,0.533898305084746,1.16004081994853,63,"{Educational.Stage=High School (10th Grade),
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1023",0.226506024096386,0.324137931034483,1.15963139120095,94,"{Uses.Computer.At.School=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"59",0.139759036144578,0.324022346368715,1.15921787709497,58,"{CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"686",0.139759036144578,0.324022346368715,1.15921787709497,58,"{Year=2019,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"340",0.137349397590361,0.301587301587302,1.15887713109935,57,"{Has.Used.Text.Editor=Yes,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=No}"
"1423",0.212048192771084,0.533333333333333,1.15881326352531,88,"{Has.Used.Database=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"676",0.108433734939759,0.323741007194245,1.15821136194493,45,"{CS.Has.Low.Employability=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"417",0.159036144578313,0.301369863013699,1.15804160324708,66,"{Uses.Computer.At.Friends.House=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"430",0.173493975903614,0.301255230125523,1.15760111576011,72,"{Uses.Computer.At.School=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=No}"
"746",0.132530120481928,0.323529411764706,1.15745436105477,55,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1251",0.118072289156627,0.532608695652174,1.15723878898247,49,"{Family.Approves.CS.Major=Maybe,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"1419",0.197590361445783,0.532467532467532,1.15693207316244,82,"{Family.Approves.CS.Major=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1412",0.159036144578313,0.532258064516129,1.15647694646175,66,"{Uses.Computer.At.Friends.House=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"436",0.185542168674699,0.30078125,1.15577980324074,77,"{Uses.Computer.At.Lan.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=No}"
"144",0.101204819277108,0.531645569620253,1.15514613294453,42,"{Uses.Computer.At.School=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"303",0.118072289156627,0.300613496932515,1.15513519654624,49,"{Uses.Computer.At.Lan.House=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=No}"
"319",0.118072289156627,0.300613496932515,1.15513519654624,49,"{Uses.Computer.At.Lan.House=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"419",0.168674698795181,0.300429184549356,1.15442695914799,70,"{Uses.Computer.At.Friends.House=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1413",0.163855421686747,0.53125,1.15428664921466,68,"{Uses.Computer.At.Lan.House=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1671",0.24578313253012,0.53125,1.15428664921466,102,"{Has.Used.For.Development=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1663",0.226506024096386,0.531073446327684,1.1539030378324,94,"{CS.Provides.Good.Wages=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1152",0.144578313253012,0.530973451327434,1.15368577120882,60,"{Has.Used.For.Development=No,
CS.Uses.Little.Math=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"208",0.101204819277108,0.3,1.15277777777778,42,"{Has.Used.Other.Softwares=No,
CS.Has.Low.Employability=Maybe} ","{Would.Enroll.In.CS=No}"
"877",0.16144578313253,0.322115384615385,1.15239555702918,67,"{Has.Used.For.Creating.Web.Pages=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1404",0.127710843373494,0.53,1.15157068062827,53,"{Uses.Computer.At.Relatives.House=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"429",0.171084337349398,0.29957805907173,1.1511564306923,71,"{Uses.Computer.At.Lan.House=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"678",0.110843373493976,0.321678321678322,1.150831926694,46,"{Has.Used.Database=No,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"411",0.142168674698795,0.299492385786802,1.15082722316225,59,"{Uses.Computer.At.Friends.House=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"743",0.132530120481928,0.321637426900585,1.15068562210123,55,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"822",0.15421686746988,0.321608040201005,1.15058048865015,64,"{Has.Used.Internet=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"232",0.120481927710843,0.29940119760479,1.15047682412952,50,"{Has.Used.Other.Softwares=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=No}"
"1227",0.108433734939759,0.529411764705882,1.15029257776409,45,"{CS.Uses.Little.Math=No,
CS.Is.Prestigious=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"652",0.106024096385542,0.321167883211679,1.14900578907626,44,"{CS.Only.Teaches.To.Use.Software=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"167",0.110843373493976,0.528735632183908,1.14882349401216,46,"{Has.Used.Internet=Yes,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"68",0.166265060240964,0.32093023255814,1.1481555733761,69,"{CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"824",0.166265060240964,0.32093023255814,1.1481555733761,69,"{Year=2019,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"730",0.144578313253012,0.320855614973262,1.14788862253365,60,"{Has.Used.Image.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1406",0.134939759036145,0.528301886792453,1.14788106292601,56,"{Has.Used.Image.Editor=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1421",0.202409638554217,0.528301886792453,1.14788106292601,84,"{Has.Used.Email=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"250",0.110843373493976,0.298701298701299,1.1477873977874,46,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"440",0.2,0.298561151079137,1.14724886757261,83,"{Uses.Computer.At.Lan.House=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"368",0.144578313253012,0.298507462686567,1.14704256495301,60,"{Educational.Stage=High School (10th Grade),
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=No}"
"726",0.118072289156627,0.320261437908497,1.14576290286229,49,"{Has.Used.Image.Editor=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"482",0.183132530120482,0.298039215686275,1.14524328249818,76,"{Uses.Computer.At.Home=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"369",0.134939759036145,0.297872340425532,1.14460204885737,56,"{Educational.Stage=High School (10th Grade),
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=No}"
"1562",0.214457831325301,0.526627218934911,1.14424238669104,89,"{Most.CS.Students.Are.Male=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"8",0.120481927710843,0.526315789473684,1.14356572058418,50,"{CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"169",0.120481927710843,0.526315789473684,1.14356572058418,50,"{Year=2019,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"736",0.130120481927711,0.319526627218935,1.14313405427464,54,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"658",0.110843373493976,0.319444444444444,1.14284003831418,46,"{Has.Used.Email=Yes,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"1658",0.195180722891566,0.525974025974026,1.14282314544095,81,"{CS.Only.Teaches.To.Use.Software=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1312",0.146987951807229,0.525862068965517,1.14257988806644,61,"{Educational.Stage=High School (10th Grade),
CS.Has.Low.Employability=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"108",0.24578313253012,0.525773195876289,1.14238678685162,102,"{Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1344",0.12289156626506,0.525773195876289,1.14238678685162,51,"{Has.Used.Spreadsheet=No,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"1431",0.24578313253012,0.525773195876289,1.14238678685162,102,"{Year=2019,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1377",0.149397590361446,0.525423728813559,1.14162747360014,62,"{Educational.Stage=High School (10th Grade),
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1409",0.149397590361446,0.525423728813559,1.14162747360014,62,"{Higher.Education.Required.To.Work.In.CS=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1422",0.2,0.525316455696203,1.14139439326662,83,"{Uses.Computer.At.Home=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"172",0.101204819277108,0.525,1.14070680628272,42,"{Educational.Stage=Middle School,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1569",0.228915662650602,0.524861878453039,1.1404066992566,95,"{Has.Used.For.Development=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1641",0.204819277108434,0.524691358024691,1.14003619675522,85,"{Has.Used.Image.Editor=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"413",0.142168674698795,0.296482412060302,1.1392611204169,59,"{Uses.Computer.At.Friends.House=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"233",0.11566265060241,0.296296296296296,1.13854595336077,48,"{Has.Used.Text.Editor=Yes,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=No}"
"665",0.118072289156627,0.318181818181818,1.13832288401254,49,"{Has.Used.Social.Network=Yes,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"875",0.151807228915663,0.318181818181818,1.13832288401254,63,"{Has.Used.Database=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1225",0.106024096385542,0.523809523809524,1.13812016953378,44,"{Most.CS.Students.Are.Male=Yes,
CS.Is.Prestigious=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"31",0.216867469879518,0.296052631578947,1.13760964912281,90,"{Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=No}"
"249",0.108433734939759,0.296052631578947,1.13760964912281,45,"{Field.Of.Interest=Biology-Health Sciences,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=No}"
"443",0.216867469879518,0.296052631578947,1.13760964912281,90,"{Year=2019,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=No}"
"1656",0.187951807228916,0.523489932885906,1.13742577040655,78,"{Uses.Computer.At.Friends.House=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"816",0.132530120481928,0.317919075144509,1.1373828981463,55,"{Has.Used.Database=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"420",0.159036144578313,0.295964125560538,1.13726955655207,66,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=No}"
"1229",0.134939759036145,0.523364485981308,1.13715320252483,56,"{Educational.Stage=High School (10th Grade),
CS.Is.Prestigious=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1405",0.134939759036145,0.523364485981308,1.13715320252483,56,"{Family.Approves.CS.Major=Maybe,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"178",0.108433734939759,0.523255813953488,1.13691708267381,45,"{Educational.Stage=Middle School,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1550",0.163855421686747,0.523076923076923,1.1365283930729,68,"{CS.Uses.Little.Math=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"163",0.110843373493976,0.522727272727273,1.1357686815802,46,"{Has.Used.For.Creating.Web.Pages=No,
CS.Requires.Knowledge.In.Computers=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1308",0.110843373493976,0.522727272727273,1.1357686815802,46,"{Has.Used.Image.Editor=No,
CS.Has.Low.Employability=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1399",0.110843373493976,0.522727272727273,1.1357686815802,46,"{Has.Used.Image.Editor=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1667",0.228915662650602,0.521978021978022,1.13414072838157,95,"{Has.Used.Database=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"438",0.185542168674699,0.295019157088123,1.13363842769973,77,"{Uses.Computer.At.Work=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=No}"
"1673",0.260240963855422,0.521739130434783,1.13362167083997,108,"{Has.Used.Internet=Yes,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"721",0.12289156626506,0.316770186335404,1.13327264938959,51,"{Has.Used.Image.Editor=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
